period_id,cc_id,account_code,budget,actual,account_name,account_type,cc_name,department,company_code,fiscal_year,fiscal_period,quarter,month_name,company_name,country,currency,variance,variance_pct,is_over_budget
2025-P02,CC-101,GL-3002,2181672.35,1889188.19,Service Revenue,REVENUE,Marketing C001,Marketing,C001,2025,2,Q1,February,Gen Digital Germany GmbH,DE,EUR,-292484.16000000015,-13.41,False
2025-P02,CC-102,GL-1001,259290.24,250465.83,Software Licenses,OPEX,IT C001,IT,C001,2025,2,Q1,February,Gen Digital Germany GmbH,DE,EUR,-8824.410000000003,-3.4,False
2025-P02,CC-102,GL-1002,344044.41,337168.58,Salaries,OPEX,IT C001,IT,C001,2025,2,Q1,February,Gen Digital Germany GmbH,DE,EUR,-6875.829999999958,-2.0,False
2025-P02,CC-102,GL-1003,319206.41,305299.33,Travel & Entertainment,OPEX,IT C001,IT,C001,2025,2,Q1,February,Gen Digital Germany GmbH,DE,EUR,-13907.079999999958,-4.36,False
2025-P02,CC-102,GL-2001,561305.35,557450.55,Server Hardware,CAPEX,IT C001,IT,C001,2025,2,Q1,February,Gen Digital Germany GmbH,DE,EUR,-3854.79999999993,-0.69,False
2025-P02,CC-102,GL-2002,940579.46,1044596.93,Office Equipment,CAPEX,IT C001,IT,C001,2025,2,Q1,February,Gen Digital Germany GmbH,DE,EUR,104017.47000000009,11.06,True
2025-P02,CC-102,GL-3001,2917834.05,2788704.51,Product Revenue,REVENUE,IT C001,IT,C001,2025,2,Q1,February,Gen Digital Germany GmbH,DE,EUR,-129129.54000000004,-4.43,False
2025-P02,CC-102,GL-3002,1773917.21,1998487.3,Service Revenue,REVENUE,IT C001,IT,C001,2025,2,Q1,February,Gen Digital Germany GmbH,DE,EUR,224570.09000000008,12.66,True
2025-P02,CC-103,GL-1001,124675.43,143081.25,Software Licenses,OPEX,Finance C001,Finance,C001,2025,2,Q1,February,Gen Digital Germany GmbH,DE,EUR,18405.820000000007,14.76,True
2025-P02,CC-103,GL-1002,115672.56,122998.28,Salaries,OPEX,Finance C001,Finance,C001,2025,2,Q1,February,Gen Digital Germany GmbH,DE,EUR,7325.720000000001,6.33,True
2025-P02,CC-103,GL-1003,171323.87,146893.96,Travel & Entertainment,OPEX,Finance C001,Finance,C001,2025,2,Q1,February,Gen Digital Germany GmbH,DE,EUR,-24429.910000000003,-14.26,False
2025-P02,CC-103,GL-2001,296824.42,298702.52,Server Hardware,CAPEX,Finance C001,Finance,C001,2025,2,Q1,February,Gen Digital Germany GmbH,DE,EUR,1878.100000000035,0.63,True
2025-P02,CC-103,GL-2002,121725.86,118198.69,Office Equipment,CAPEX,Finance C001,Finance,C001,2025,2,Q1,February,Gen Digital Germany GmbH,DE,EUR,-3527.1699999999983,-2.9,False
2025-P02,CC-103,GL-3001,4194044.7,4144082.26,Product Revenue,REVENUE,Finance C001,Finance,C001,2025,2,Q1,February,Gen Digital Germany GmbH,DE,EUR,-49962.44000000041,-1.19,False
2025-P02,CC-103,GL-3002,3487090.69,3262097.15,Service Revenue,REVENUE,Finance C001,Finance,C001,2025,2,Q1,February,Gen Digital Germany GmbH,DE,EUR,-224993.54000000004,-6.45,False
2025-P02,CC-201,GL-1001,72912.36,73284.16,Software Licenses,OPEX,Marketing C002,Marketing,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,371.8000000000029,0.51,True
2025-P02,CC-201,GL-1002,105484.01,103534.6,Salaries,OPEX,Marketing C002,Marketing,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,-1949.409999999989,-1.85,False
2025-P02,CC-201,GL-1003,269382.57,290688.55,Travel & Entertainment,OPEX,Marketing C002,Marketing,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,21305.97999999998,7.91,True
2025-P02,CC-201,GL-2001,132540.33,143646.2,Server Hardware,CAPEX,Marketing C002,Marketing,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,11105.870000000024,8.38,True
2025-P02,CC-201,GL-2002,755798.0,770842.29,Office Equipment,CAPEX,Marketing C002,Marketing,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,15044.290000000037,1.99,True
2025-P02,CC-201,GL-3001,1269156.72,1447395.62,Product Revenue,REVENUE,Marketing C002,Marketing,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,178238.90000000014,14.04,True
2025-P02,CC-201,GL-3002,4731790.33,4558500.32,Service Revenue,REVENUE,Marketing C002,Marketing,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,-173290.00999999978,-3.66,False
2025-P02,CC-202,GL-1001,347277.32,341011.89,Software Licenses,OPEX,IT C002,IT,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,-6265.429999999993,-1.8,False
2025-P02,CC-202,GL-1002,375144.58,348933.89,Salaries,OPEX,IT C002,IT,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,-26210.690000000002,-6.99,False
2025-P02,CC-202,GL-1003,113995.06,128187.27,Travel & Entertainment,OPEX,IT C002,IT,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,14192.210000000006,12.45,True
2025-P02,CC-202,GL-2001,183870.64,177465.85,Server Hardware,CAPEX,IT C002,IT,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,-6404.790000000008,-3.48,False
2025-P02,CC-202,GL-2002,454959.47,392433.25,Office Equipment,CAPEX,IT C002,IT,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,-62526.21999999997,-13.74,False
2025-P02,CC-202,GL-3001,2211641.16,2512574.53,Product Revenue,REVENUE,IT C002,IT,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,300933.36999999965,13.61,True
2025-P02,CC-202,GL-3002,1777973.78,1814935.13,Service Revenue,REVENUE,IT C002,IT,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,36961.34999999986,2.08,True
2025-P02,CC-203,GL-1001,237915.07,261177.61,Software Licenses,OPEX,Finance C002,Finance,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,23262.53999999998,9.78,True
2025-P02,CC-203,GL-1002,118240.9,119910.09,Salaries,OPEX,Finance C002,Finance,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,1669.1900000000023,1.41,True
2025-P02,CC-203,GL-1003,164816.55,185389.18,Travel & Entertainment,OPEX,Finance C002,Finance,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,20572.630000000005,12.48,True
2025-P02,CC-203,GL-2001,100510.28,87430.73,Server Hardware,CAPEX,Finance C002,Finance,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,-13079.550000000003,-13.01,False
2025-P02,CC-203,GL-2002,872956.59,811546.1,Office Equipment,CAPEX,Finance C002,Finance,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,-61410.48999999999,-7.03,False
2025-P02,CC-203,GL-3001,2930658.3,2549164.91,Product Revenue,REVENUE,Finance C002,Finance,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,-381493.38999999966,-13.02,False
2025-P02,CC-203,GL-3002,2873226.46,3288003.08,Service Revenue,REVENUE,Finance C002,Finance,C002,2025,2,Q1,February,Gen Digital CZ s.r.o.,CZ,CZK,414776.6200000001,14.44,True
2025-P02,CC-301,GL-1001,466169.8,465258.29,Software Licenses,OPEX,Marketing C003,Marketing,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,-911.5100000000093,-0.2,False
2025-P02,CC-301,GL-1002,85986.29,84944.3,Salaries,OPEX,Marketing C003,Marketing,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,-1041.9899999999907,-1.21,False
2025-P02,CC-301,GL-1003,454732.39,470665.99,Travel & Entertainment,OPEX,Marketing C003,Marketing,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,15933.599999999977,3.5,True
2025-P02,CC-301,GL-2001,981512.32,1084745.97,Server Hardware,CAPEX,Marketing C003,Marketing,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,103233.65000000002,10.52,True
2025-P02,CC-301,GL-2002,960101.58,890422.22,Office Equipment,CAPEX,Marketing C003,Marketing,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,-69679.35999999999,-7.26,False
2025-P02,CC-301,GL-3001,3234274.34,3611879.4,Product Revenue,REVENUE,Marketing C003,Marketing,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,377605.06000000006,11.68,True
2025-P02,CC-301,GL-3002,4257521.71,4041154.28,Service Revenue,REVENUE,Marketing C003,Marketing,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,-216367.43000000017,-5.08,False
2025-P02,CC-302,GL-1001,349223.67,352021.92,Software Licenses,OPEX,IT C003,IT,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,2798.25,0.8,True
2025-P02,CC-302,GL-1002,350488.34,385750.13,Salaries,OPEX,IT C003,IT,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,35261.78999999998,10.06,True
2025-P02,CC-302,GL-1003,315400.81,332678.6,Travel & Entertainment,OPEX,IT C003,IT,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,17277.78999999998,5.48,True
2025-P02,CC-302,GL-2001,825570.06,894495.95,Server Hardware,CAPEX,IT C003,IT,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,68925.8899999999,8.35,True
2025-P02,CC-302,GL-2002,320766.89,351072.8,Office Equipment,CAPEX,IT C003,IT,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,30305.909999999974,9.45,True
2025-P02,CC-302,GL-3001,2735493.47,2548540.43,Product Revenue,REVENUE,IT C003,IT,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,-186953.04000000004,-6.83,False
2025-P02,CC-302,GL-3002,4759760.19,4474986.99,Service Revenue,REVENUE,IT C003,IT,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,-284773.2000000002,-5.98,False
2025-P02,CC-303,GL-1001,487742.52,559632.77,Software Licenses,OPEX,Finance C003,Finance,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,71890.25,14.74,True
2025-P02,CC-303,GL-1002,73078.96,75089.2,Salaries,OPEX,Finance C003,Finance,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,2010.2399999999907,2.75,True
2025-P02,CC-303,GL-1003,410753.21,380888.45,Travel & Entertainment,OPEX,Finance C003,Finance,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,-29864.76000000001,-7.27,False
2025-P02,CC-303,GL-2001,841662.09,855553.08,Server Hardware,CAPEX,Finance C003,Finance,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,13890.98999999999,1.65,True
2025-P02,CC-303,GL-2002,860039.38,787525.82,Office Equipment,CAPEX,Finance C003,Finance,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,-72513.56000000006,-8.43,False
2025-P02,CC-303,GL-3001,4824707.19,4773103.44,Product Revenue,REVENUE,Finance C003,Finance,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,-51603.75,-1.07,False
2025-P02,CC-303,GL-3002,1613033.02,1418790.25,Service Revenue,REVENUE,Finance C003,Finance,C003,2025,2,Q1,February,Gen Digital Austria GmbH,AT,EUR,-194242.77000000002,-12.04,False
2025-P03,CC-101,GL-1001,293994.17,281910.39,Software Licenses,OPEX,Marketing C001,Marketing,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,-12083.77999999997,-4.11,False
2025-P03,CC-101,GL-1002,384135.61,374834.71,Salaries,OPEX,Marketing C001,Marketing,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,-9300.899999999965,-2.42,False
2025-P03,CC-101,GL-1003,199045.91,174033.55,Travel & Entertainment,OPEX,Marketing C001,Marketing,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,-25012.360000000015,-12.57,False
2025-P03,CC-101,GL-2001,246200.93,244810.41,Server Hardware,CAPEX,Marketing C001,Marketing,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,-1390.5199999999895,-0.56,False
2025-P03,CC-101,GL-2002,935568.86,813847.78,Office Equipment,CAPEX,Marketing C001,Marketing,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,-121721.07999999996,-13.01,False
2025-P03,CC-101,GL-3001,2255828.02,2519290.57,Product Revenue,REVENUE,Marketing C001,Marketing,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,263462.5499999998,11.68,True
2025-P03,CC-101,GL-3002,2742493.7,3001709.41,Service Revenue,REVENUE,Marketing C001,Marketing,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,259215.70999999996,9.45,True
2025-P03,CC-102,GL-1001,119320.67,118360.41,Software Licenses,OPEX,IT C001,IT,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,-960.2599999999948,-0.8,False
2025-P03,CC-102,GL-1002,63767.98,72139.33,Salaries,OPEX,IT C001,IT,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,8371.349999999999,13.13,True
2025-P03,CC-102,GL-1003,103201.88,95018.46,Travel & Entertainment,OPEX,IT C001,IT,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,-8183.419999999998,-7.93,False
2025-P03,CC-102,GL-2001,891195.26,889019.17,Server Hardware,CAPEX,IT C001,IT,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,-2176.0899999999674,-0.24,False
2025-P03,CC-102,GL-2002,962446.84,987977.63,Office Equipment,CAPEX,IT C001,IT,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,25530.790000000037,2.65,True
2025-P03,CC-102,GL-3001,2621270.79,2896071.76,Product Revenue,REVENUE,IT C001,IT,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,274800.96999999974,10.48,True
2025-P03,CC-102,GL-3002,2145870.37,2217052.78,Service Revenue,REVENUE,IT C001,IT,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,71182.40999999968,3.32,True
2025-P03,CC-103,GL-1001,124202.49,111503.73,Software Licenses,OPEX,Finance C001,Finance,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,-12698.76000000001,-10.22,False
2025-P03,CC-103,GL-1002,197214.3,189928.08,Salaries,OPEX,Finance C001,Finance,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,-7286.220000000001,-3.69,False
2025-P03,CC-103,GL-1003,87295.27,76350.93,Travel & Entertainment,OPEX,Finance C001,Finance,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,-10944.340000000011,-12.54,False
2025-P03,CC-103,GL-2001,816574.87,696168.42,Server Hardware,CAPEX,Finance C001,Finance,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,-120406.44999999995,-14.75,False
2025-P03,CC-103,GL-2002,586333.41,585040.27,Office Equipment,CAPEX,Finance C001,Finance,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,-1293.140000000014,-0.22,False
2025-P03,CC-103,GL-3001,1369260.19,1562350.61,Product Revenue,REVENUE,Finance C001,Finance,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,193090.42000000016,14.1,True
2025-P03,CC-103,GL-3002,4232393.97,4420273.87,Service Revenue,REVENUE,Finance C001,Finance,C001,2025,3,Q1,March,Gen Digital Germany GmbH,DE,EUR,187879.90000000037,4.44,True
2025-P03,CC-201,GL-1001,496326.77,422188.55,Software Licenses,OPEX,Marketing C002,Marketing,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,-74138.22000000003,-14.94,False
2025-P03,CC-201,GL-1002,129907.88,115623.86,Salaries,OPEX,Marketing C002,Marketing,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,-14284.020000000004,-11.0,False
2025-P03,CC-201,GL-1003,492665.48,472973.69,Travel & Entertainment,OPEX,Marketing C002,Marketing,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,-19691.78999999998,-4.0,False
2025-P03,CC-201,GL-2001,717095.53,787390.41,Server Hardware,CAPEX,Marketing C002,Marketing,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,70294.88,9.8,True
2025-P03,CC-201,GL-2002,421525.45,430630.05,Office Equipment,CAPEX,Marketing C002,Marketing,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,9104.599999999977,2.16,True
2025-P03,CC-201,GL-3001,1161719.33,1298644.12,Product Revenue,REVENUE,Marketing C002,Marketing,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,136924.79000000004,11.79,True
2025-P03,CC-201,GL-3002,2320566.96,1999592.34,Service Revenue,REVENUE,Marketing C002,Marketing,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,-320974.6199999999,-13.83,False
2025-P03,CC-202,GL-1001,312288.58,358024.92,Software Licenses,OPEX,IT C002,IT,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,45736.33999999997,14.65,True
2025-P03,CC-202,GL-1002,326463.5,357944.03,Salaries,OPEX,IT C002,IT,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,31480.530000000028,9.64,True
2025-P03,CC-202,GL-1003,136511.67,122994.33,Travel & Entertainment,OPEX,IT C002,IT,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,-13517.340000000011,-9.9,False
2025-P03,CC-202,GL-2001,451777.75,518660.88,Server Hardware,CAPEX,IT C002,IT,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,66883.13,14.8,True
2025-P03,CC-202,GL-2002,196784.62,202296.77,Office Equipment,CAPEX,IT C002,IT,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,5512.149999999994,2.8,True
2025-P03,CC-202,GL-3001,3461740.34,3488832.78,Product Revenue,REVENUE,IT C002,IT,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,27092.439999999944,0.78,True
2025-P03,CC-202,GL-3002,4327208.87,4047383.22,Service Revenue,REVENUE,IT C002,IT,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,-279825.6499999999,-6.47,False
2025-P03,CC-203,GL-1001,79224.13,81747.45,Software Licenses,OPEX,Finance C002,Finance,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,2523.3199999999924,3.19,True
2025-P03,CC-203,GL-1002,166992.0,174179.2,Salaries,OPEX,Finance C002,Finance,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,7187.200000000012,4.3,True
2025-P03,CC-203,GL-1003,364974.23,320752.51,Travel & Entertainment,OPEX,Finance C002,Finance,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,-44221.71999999997,-12.12,False
2025-P03,CC-203,GL-2001,645835.23,682460.29,Server Hardware,CAPEX,Finance C002,Finance,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,36625.060000000056,5.67,True
2025-P03,CC-203,GL-2002,128830.36,142440.9,Office Equipment,CAPEX,Finance C002,Finance,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,13610.539999999994,10.56,True
2025-P03,CC-203,GL-3001,3660034.3,3874046.14,Product Revenue,REVENUE,Finance C002,Finance,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,214011.84000000032,5.85,True
2025-P03,CC-203,GL-3002,4241083.16,4061369.71,Service Revenue,REVENUE,Finance C002,Finance,C002,2025,3,Q1,March,Gen Digital CZ s.r.o.,CZ,CZK,-179713.4500000002,-4.24,False
2025-P03,CC-301,GL-1001,278994.15,261723.29,Software Licenses,OPEX,Marketing C003,Marketing,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,-17270.860000000015,-6.19,False
2025-P03,CC-301,GL-1002,367545.84,356640.1,Salaries,OPEX,Marketing C003,Marketing,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,-10905.740000000049,-2.97,False
2025-P03,CC-301,GL-1003,413134.64,380305.94,Travel & Entertainment,OPEX,Marketing C003,Marketing,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,-32828.70000000001,-7.95,False
2025-P03,CC-301,GL-2001,986138.81,929729.52,Server Hardware,CAPEX,Marketing C003,Marketing,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,-56409.29000000004,-5.72,False
2025-P03,CC-301,GL-2002,393948.69,363301.2,Office Equipment,CAPEX,Marketing C003,Marketing,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,-30647.48999999999,-7.78,False
2025-P03,CC-301,GL-3001,1594883.67,1429918.03,Product Revenue,REVENUE,Marketing C003,Marketing,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,-164965.6399999999,-10.34,False
2025-P03,CC-301,GL-3002,1317812.5,1352477.47,Service Revenue,REVENUE,Marketing C003,Marketing,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,34664.96999999997,2.63,True
2025-P03,CC-302,GL-1001,102973.16,90853.46,Software Licenses,OPEX,IT C003,IT,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,-12119.699999999997,-11.77,False
2025-P03,CC-302,GL-1002,252014.09,225501.71,Salaries,OPEX,IT C003,IT,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,-26512.380000000005,-10.52,False
2025-P03,CC-302,GL-1003,83048.97,89785.07,Travel & Entertainment,OPEX,IT C003,IT,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,6736.100000000006,8.11,True
2025-P03,CC-302,GL-2001,718953.23,736050.72,Server Hardware,CAPEX,IT C003,IT,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,17097.48999999999,2.38,True
2025-P03,CC-302,GL-2002,746776.43,732289.31,Office Equipment,CAPEX,IT C003,IT,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,-14487.119999999995,-1.94,False
2025-P03,CC-302,GL-3001,1490474.01,1555001.56,Product Revenue,REVENUE,IT C003,IT,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,64527.55000000005,4.33,True
2025-P03,CC-302,GL-3002,4770314.92,4844903.9,Service Revenue,REVENUE,IT C003,IT,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,74588.98000000045,1.56,True
2025-P03,CC-303,GL-1001,314451.86,355717.65,Software Licenses,OPEX,Finance C003,Finance,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,41265.79000000004,13.12,True
2025-P03,CC-303,GL-1002,144397.35,143237.62,Salaries,OPEX,Finance C003,Finance,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,-1159.7300000000105,-0.8,False
2025-P03,CC-303,GL-1003,65226.26,58505.3,Travel & Entertainment,OPEX,Finance C003,Finance,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,-6720.959999999999,-10.3,False
2025-P03,CC-303,GL-2001,272339.74,236885.63,Server Hardware,CAPEX,Finance C003,Finance,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,-35454.109999999986,-13.02,False
2025-P03,CC-303,GL-2002,128241.56,141824.94,Office Equipment,CAPEX,Finance C003,Finance,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,13583.380000000005,10.59,True
2025-P03,CC-303,GL-3001,2008727.83,1819844.64,Product Revenue,REVENUE,Finance C003,Finance,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,-188883.19000000018,-9.4,False
2025-P03,CC-303,GL-3002,2990467.71,3132511.44,Service Revenue,REVENUE,Finance C003,Finance,C003,2025,3,Q1,March,Gen Digital Austria GmbH,AT,EUR,142043.72999999998,4.75,True
2025-P04,CC-101,GL-1001,228870.34,243230.24,Software Licenses,OPEX,Marketing C001,Marketing,C001,2025,4,Q2,April,Gen Digital Germany GmbH,DE,EUR,14359.899999999994,6.27,True
2025-P04,CC-101,GL-1002,195610.81,174068.38,Salaries,OPEX,Marketing C001,Marketing,C001,2025,4,Q2,April,Gen Digital Germany GmbH,DE,EUR,-21542.429999999993,-11.01,False
2025-P04,CC-101,GL-1003,197108.68,224705.7,Travel & Entertainment,OPEX,Marketing C001,Marketing,C001,2025,4,Q2,April,Gen Digital Germany GmbH,DE,EUR,27597.02000000002,14.0,True
2025-P04,CC-101,GL-2001,480113.56,453436.78,Server Hardware,CAPEX,Marketing C001,Marketing,C001,2025,4,Q2,April,Gen Digital Germany GmbH,DE,EUR,-26676.77999999997,-5.56,False
2025-P04,CC-101,GL-2002,923943.92,942395.65,Office Equipment,CAPEX,Marketing C001,Marketing,C001,2025,4,Q2,April,Gen Digital Germany GmbH,DE,EUR,18451.72999999998,2.0,True
2025-P04,CC-101,GL-3001,3799420.99,3237986.67,Product Revenue,REVENUE,Marketing C001,Marketing,C001,2025,4,Q2,April,Gen Digital Germany GmbH,DE,EUR,-561434.3200000003,-14.78,False
2025-P04,CC-101,GL-3002,4132826.72,4696076.75,Service Revenue,REVENUE,Marketing C001,Marketing,C001,2025,4,Q2,April,Gen Digital Germany GmbH,DE,EUR,563250.0299999998,13.63,True
2025-P04,CC-102,GL-1001,237110.47,236178.21,Software Licenses,OPEX,IT C001,IT,C001,2025,4,Q2,April,Gen Digital Germany GmbH,DE,EUR,-932.2600000000093,-0.39,False
2025-P04,CC-102,GL-1002,494765.98,442543.59,Salaries,OPEX,IT C001,IT,C001,2025,4,Q2,April,Gen Digital Germany GmbH,DE,EUR,-52222.389999999956,-10.55,False
2025-P04,CC-102,GL-1003,447898.61,412965.66,Travel & Entertainment,OPEX,IT C001,IT,C001,2025,4,Q2,April,Gen Digital Germany GmbH,DE,EUR,-34932.95000000001,-7.8,False
2025-P04,CC-102,GL-2001,643529.65,731769.65,Server Hardware,CAPEX,IT C001,IT,C001,2025,4,Q2,April,Gen Digital Germany GmbH,DE,EUR,88240.0,13.71,True
2025-P04,CC-102,GL-2002,916576.21,977285.92,Office Equipment,CAPEX,IT C001,IT,C001,2025,4,Q2,April,Gen Digital Germany GmbH,DE,EUR,60709.71000000008,6.62,True
2025-P04,CC-102,GL-3001,2671480.78,2888559.91,Product Revenue,REVENUE,IT C001,IT,C001,2025,4,Q2,April,Gen Digital Germany GmbH,DE,EUR,217079.13000000035,8.13,True
2025-P04,CC-102,GL-3002,3526151.85,3749743.6,Service Revenue,REVENUE,IT C001,IT,C001,2025,4,Q2,April,Gen Digital Germany GmbH,DE,EUR,223591.75,6.34,True
2025-P04,CC-103,GL-1001,410093.88,394472.24,Software Licenses,OPEX,Finance C001,Finance,C001,2025,4,Q2,April,Gen Digital Germany GmbH,DE,EUR,-15621.640000000014,-3.81,False
2025-P04,CC-103,GL-1002,51231.79,50967.41,Salaries,OPEX,Finance C001,Finance,C001,2025,4,Q2,April,Gen Digital Germany GmbH,DE,EUR,-264.3799999999974,-0.52,False
2025-P04,CC-103,GL-1003,420945.82,421081.81,Travel & Entertainment,OPEX,Finance C001,Finance,C001,2025,4,Q2,April,Gen Digital Germany GmbH,DE,EUR,135.9899999999907,0.03,True
